"","element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
"2239",404,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-126,2299,180,306,"Oliver Skipp"
"2240",404,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-209,2102,87,296,"Oliver Skipp"
"2241",405,4,7,1,TRUE,"2020-09-13T15:30:00Z",0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,3,"3.8","1.3","0.0","0.5",60,0,12879,0,0,"Tanguy Ndombele"
"2242",405,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,45,0,0,0,1,0,0,0,1,0,0,0,2,"2.2","1.5","0.0","0.4",60,-1682,14674,1261,2943,"Tanguy Ndombele"
"2243",405,26,14,1,TRUE,"2020-09-27T13:00:00Z",1,1,3,13,0,0,0,1,0,0,0,0,0,0,0,3,"2.0","5.1","4.0","1.1",60,-1369,15690,2510,3879,"Tanguy Ndombele"
"2244",405,35,13,7,FALSE,"2020-10-04T15:30:00Z",1,6,4,68,1,0,0,1,0,0,0,0,0,0,0,30,"44.4","14.1","43.0","10.2",59,-927,16143,1746,2673,"Tanguy Ndombele"
"2245",405,47,19,3,TRUE,"2020-10-18T15:30:00Z",3,3,5,72,0,0,1,0,0,0,0,0,0,0,0,12,"9.6","3.3","2.0","1.5",59,3588,22838,6220,2632,"Tanguy Ndombele"
"2246",406,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,9137,0,0,"Juan Foyth"
"2247",406,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1345,9798,453,1798,"Juan Foyth"
"2248",406,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-1270,9281,441,1711,"Juan Foyth"
"2249",406,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-802,8872,250,1052,"Juan Foyth"
"2250",406,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-1696,7234,155,1851,"Juan Foyth"
"2251",457,4,7,2,TRUE,"2020-09-13T15:30:00Z",0,1,1,75,0,0,0,1,0,0,0,0,0,0,0,6,"20.0","3.5","35.0","5.9",60,0,1485702,0,0,"Matt Doherty"
"2252",457,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,0,0,0,2,0,0,0,1,0,0,0,-1,"3.0","1.2","0.0","0.4",60,-180742,1368719,39131,219873,"Matt Doherty"
"2253",457,26,14,2,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,16,"24.2","26.7","8.0","5.9",60,-242759,1155317,45516,288275,"Matt Doherty"
"2254",457,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-195429,965580,10153,205582,"Matt Doherty"
"2255",457,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-167597,809078,16188,183785,"Matt Doherty"
"2256",482,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,55692,0,0,"Joe Hart"
"2257",482,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-4319,61004,1549,5868,"Joe Hart"
"2258",482,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-5316,59018,1169,6485,"Joe Hart"
"2259",482,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-3743,57149,647,4390,"Joe Hart"
"2260",482,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-3614,55277,1440,5054,"Joe Hart"
"2261",521,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,0,14540,0,0,"Cameron Carter-Vickers"
"2262",521,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,780,24510,3247,2467,"Cameron Carter-Vickers"
"2263",521,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,403,28413,4189,3786,"Cameron Carter-Vickers"
"2264",521,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-148,30311,2512,2660,"Cameron Carter-Vickers"
"2265",521,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1958,29327,2020,3978,"Cameron Carter-Vickers"
"2266",542,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,8063,10638,12364,4301,"Sergio Reguilón"
"2267",542,35,13,2,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,1,0,0,0,0,0,0,0,13,"16.8","44.3","14.0","7.5",55,19247,37537,23523,4276,"Sergio Reguilón"
"2268",542,47,19,4,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,0,1,0,3,0,0,0,0,0,0,0,26,"26.6","17.0","0.0","4.4",55,84744,145131,102512,17768,"Sergio Reguilón"
"2269",543,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",95,8376,10844,13147,4771,"Gareth Bale"
"2270",543,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",95,216,11395,5703,5487,"Gareth Bale"
"2271",543,47,19,1,TRUE,"2020-10-18T15:30:00Z",3,3,5,18,0,0,0,3,0,0,0,0,0,0,0,-1,"2.2","0.0","11.0","1.3",95,52386,69429,61733,9347,"Gareth Bale"
"2272",564,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",70,1008,1832,1400,392,"Carlos Vinicius Alves Morais"
"2273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Rodon"
"2274",56,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,0,299163,0,0,"David Button"
"2275",56,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-369,324407,17443,17812,"David Button"
"2276",56,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-3975,328418,22204,26179,"David Button"
"2277",56,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1824,330781,12021,13845,"David Button"
"2278",56,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,4296,338891,27075,22779,"David Button"
"2279",358,5,9,1,TRUE,"2020-09-13T13:00:00Z",0,3,1,59,0,0,0,1,0,0,0,0,0,0,0,-3,"0.0","1.3","2.0","0.1",55,0,13584,0,0,"Callum Robinson"
"2280",358,12,7,2,FALSE,"2020-09-19T11:30:00Z",5,2,2,90,0,0,0,5,0,0,0,0,0,0,0,2,"7.6","25.0","13.0","4.6",55,88,16285,4678,4590,"Callum Robinson"
"2281",358,27,5,13,TRUE,"2020-09-26T16:30:00Z",3,3,3,65,2,0,0,1,0,0,0,0,0,0,3,54,"64.0","4.0","35.0","10.3",55,-1685,15578,3836,5521,"Callum Robinson"
"2282",358,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,59,0,0,0,1,0,0,0,0,0,0,0,3,"1.2","2.0","4.0","0.7",55,47858,74722,62755,14897,"Callum Robinson"
"2283",358,48,4,1,TRUE,"2020-10-19T16:30:00Z",0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","1.3","0.0","0.1",55,-10669,61693,19782,30451,"Callum Robinson"
"2284",407,5,9,1,TRUE,"2020-09-13T13:00:00Z",0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,"6.4","1.7","0.0","0.8",45,0,48768,0,0,"Kieran Gibbs"
"2285",407,12,7,-4,FALSE,"2020-09-19T11:30:00Z",5,2,2,45,0,0,0,5,0,0,0,0,1,0,0,-1,"1.0","11.5","2.0","1.5",45,-5596,46922,2252,7848,"Kieran Gibbs"
"2286",407,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-19737,26973,216,19953,"Kieran Gibbs"
"2287",407,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-5502,22237,268,5770,"Kieran Gibbs"
"2288",407,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-1866,21108,842,2708,"Kieran Gibbs"
"2289",408,5,9,1,TRUE,"2020-09-13T13:00:00Z",0,3,1,30,0,0,0,2,0,0,0,0,0,0,0,3,"2.0","0.1","1.0","0.3",55,0,24892,0,0,"Hal Robson-Kanu"
"2290",408,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-3272,24461,2625,5897,"Hal Robson-Kanu"
"2291",408,27,5,1,TRUE,"2020-09-26T16:30:00Z",3,3,3,24,0,0,0,2,0,0,0,0,0,0,0,3,"1.2","10.6","8.0","2.0",54,-7535,17390,1377,8912,"Hal Robson-Kanu"
"2292",408,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,30,0,0,0,1,0,0,0,0,0,0,0,0,"4.0","0.0","7.0","1.1",54,-2339,16039,1903,4242,"Hal Robson-Kanu"
"2293",408,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-4071,12009,618,4689,"Hal Robson-Kanu"
"2294",409,5,9,2,TRUE,"2020-09-13T13:00:00Z",0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,11,"8.8","11.3","0.0","2.0",50,0,10809,0,0,"Jake Livermore"
"2295",409,12,7,2,FALSE,"2020-09-19T11:30:00Z",5,2,2,90,0,0,0,5,0,0,0,0,0,0,0,6,"9.0","1.4","19.0","2.9",50,-1440,10160,509,1949,"Jake Livermore"
"2296",409,27,5,2,TRUE,"2020-09-26T16:30:00Z",3,3,3,90,0,0,0,3,0,0,0,0,0,0,0,9,"13.6","10.8","0.0","2.4",50,-1616,8946,452,2068,"Jake Livermore"
"2297",409,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,90,0,0,0,2,0,0,0,1,0,0,0,3,"7.6","0.5","0.0","0.8",49,242,9659,1677,1435,"Jake Livermore"
"2298",409,48,4,2,TRUE,"2020-10-19T16:30:00Z",0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,6,"7.8","1.3","2.0","1.1",49,-1377,8336,367,1744,"Jake Livermore"
"2299",410,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,7531,0,0,"Kamil Grosicki"
"2300",410,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-1891,6388,166,2057,"Kamil Grosicki"
"2301",410,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-2094,4450,69,2163,"Kamil Grosicki"
"2302",410,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-1069,3452,23,1092,"Kamil Grosicki"
"2303",410,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-467,3058,85,552,"Kamil Grosicki"
"2304",411,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,8154,0,0,"Matt Phillips"
"2305",411,12,7,1,FALSE,"2020-09-19T11:30:00Z",5,2,2,19,0,0,0,0,0,0,0,0,0,0,0,1,"4.2","0.1","0.0","0.4",54,-2566,6107,296,2862,"Matt Phillips"
"2306",411,27,5,1,TRUE,"2020-09-26T16:30:00Z",3,3,3,16,0,0,0,1,0,0,0,0,0,0,0,3,"0.2","0.0","8.0","0.8",53,-1394,4945,273,1667,"Matt Phillips"
"2307",411,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-510,4638,440,950,"Matt Phillips"
"2308",411,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,-1,"0.2","0.5","2.0","0.3",52,-676,4064,199,875,"Matt Phillips"
"2309",412,5,9,1,TRUE,"2020-09-13T13:00:00Z",0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,11,"13.8","0.3","0.0","1.4",45,0,9197,0,0,"Kyle Bartley"
"2310",412,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,90,0,0,0,5,0,0,0,0,0,0,0,11,"23.0","0.2","0.0","2.3",45,-781,9826,658,1439,"Kyle Bartley"
"2311",412,27,5,7,TRUE,"2020-09-26T16:30:00Z",3,3,3,90,1,0,0,3,0,0,0,0,0,0,0,24,"53.2","0.0","33.0","8.6",45,-1219,9129,440,1659,"Kyle Bartley"
"2312",412,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,90,0,0,0,2,0,0,0,0,0,0,0,11,"10.2","0.0","2.0","1.2",45,2574,13349,4046,1472,"Kyle Bartley"
"2313",412,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,2176,16830,4721,2545,"Kyle Bartley"
"2314",413,5,9,2,TRUE,"2020-09-13T13:00:00Z",0,3,1,68,0,0,0,1,0,0,0,0,0,0,0,4,"0.0","1.6","0.0","0.2",50,0,3307,0,0,"Romaine Sawyers"
"2315",413,12,7,2,FALSE,"2020-09-19T11:30:00Z",5,2,2,74,0,0,0,5,0,0,0,0,0,0,0,10,"16.4","1.1","0.0","1.8",50,-396,3391,112,508,"Romaine Sawyers"
"2316",413,27,5,2,TRUE,"2020-09-26T16:30:00Z",3,3,3,90,0,0,0,3,0,0,0,0,0,0,0,12,"11.4","11.9","1.0","2.4",50,-445,3222,142,587,"Romaine Sawyers"
"2317",413,37,16,2,FALSE,"2020-10-04T11:00:00Z",2,0,4,63,0,0,0,1,0,0,0,0,0,0,0,8,"5.4","11.7","0.0","1.7",50,-108,3323,304,412,"Romaine Sawyers"
"2318",413,48,4,1,TRUE,"2020-10-19T16:30:00Z",0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,1,"0.6","0.3","1.0","0.2",49,-287,3135,211,498,"Romaine Sawyers"
"2319",414,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,74895,0,0,"Ahmed El-Sayed Hegazy"
"2320",414,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-19991,60710,1491,21482,"Ahmed El-Sayed Hegazy"
"2321",414,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-20057,41201,322,20379,"Ahmed El-Sayed Hegazy"
"2322",414,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-8177,33733,234,8411,"Ahmed El-Sayed Hegazy"
"2323",414,48,4,6,TRUE,"2020-10-19T16:30:00Z",0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,24,"19.6","0.3","0.0","2.0",43,-4102,30490,1208,5310,"Ahmed El-Sayed Hegazy"
"2324",415,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,60979,0,0,"Charlie Austin"
"2325",415,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-14805,49333,3463,18268,"Charlie Austin"
"2326",415,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-17939,32525,1871,19810,"Charlie Austin"
"2327",415,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-8483,25051,1144,9627,"Charlie Austin"
"2328",415,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",52,-4704,20902,1187,5891,"Charlie Austin"
"2329",416,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,7467,0,0,"Kenneth Zohore"
"2330",416,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-1380,6584,785,2165,"Kenneth Zohore"
"2331",416,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-1824,4899,268,2092,"Kenneth Zohore"
"2332",416,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-855,4210,211,1066,"Kenneth Zohore"
"2333",416,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-435,3854,316,751,"Kenneth Zohore"
"2334",417,5,9,2,TRUE,"2020-09-13T13:00:00Z",0,3,1,90,0,0,0,3,0,0,0,0,0,4,0,16,"31.2","0.0","0.0","3.1",45,0,43295,0,0,"Sam Johnstone"
"2335",417,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,90,0,0,0,5,0,0,0,0,0,2,0,14,"14.0","0.0","0.0","1.4",45,1313,52526,8778,7465,"Sam Johnstone"
"2336",417,27,5,3,TRUE,"2020-09-26T16:30:00Z",3,3,3,90,0,0,0,3,0,0,0,0,0,7,0,23,"46.6","0.0","0.0","4.7",45,-5507,48344,3358,8865,"Sam Johnstone"
"2337",417,37,16,3,FALSE,"2020-10-04T11:00:00Z",2,0,4,90,0,0,0,2,0,0,0,0,0,6,0,20,"39.2","0.0","0.0","3.9",45,285,50768,5033,4748,"Sam Johnstone"
"2338",417,48,4,9,TRUE,"2020-10-19T16:30:00Z",0,0,5,90,0,0,1,0,0,0,0,0,0,4,2,32,"28.8","0.0","0.0","2.9",45,2299,55362,8210,5911,"Sam Johnstone"
"2339",418,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,4560,0,0,"Conor Townsend"
"2340",418,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-696,4540,196,892,"Conor Townsend"
"2341",418,27,5,1,TRUE,"2020-09-26T16:30:00Z",3,3,3,90,0,0,0,3,0,0,0,0,0,0,0,9,"12.2","1.4","4.0","1.8",45,-143,5451,599,742,"Conor Townsend"
"2342",418,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,90,0,0,0,2,0,0,0,0,0,0,0,12,"15.6","2.3","0.0","1.8",45,-6,6024,563,569,"Conor Townsend"
"2343",418,48,4,7,TRUE,"2020-10-19T16:30:00Z",0,0,5,90,0,0,1,0,0,0,0,0,0,0,1,26,"20.4","27.7","19.0","6.7",45,98,6693,685,587,"Conor Townsend"
"2344",419,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,90,0,0,0,3,0,0,0,1,0,0,0,2,"0.2","0.5","0.0","0.1",50,0,21428,0,0,"Oluwasemilogo Adesewo Ibidapo Ajayi"
"2345",419,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,90,0,0,0,5,0,0,0,0,0,0,0,9,"10.6","0.3","0.0","1.1",50,-4020,19279,1124,5144,"Oluwasemilogo Adesewo Ibidapo Ajayi"
"2346",419,27,5,1,TRUE,"2020-09-26T16:30:00Z",3,3,3,90,0,0,0,3,0,0,0,0,0,0,0,12,"20.8","0.0","0.0","2.1",49,-3877,16116,637,4514,"Oluwasemilogo Adesewo Ibidapo Ajayi"
"2347",419,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,90,0,0,0,2,0,0,0,0,0,0,0,9,"7.2","0.0","2.0","0.9",49,-1386,15371,736,2122,"Oluwasemilogo Adesewo Ibidapo Ajayi"
"2348",419,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-1174,14745,740,1914,"Oluwasemilogo Adesewo Ibidapo Ajayi"
"2349",420,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,3893,0,0,"Jonathan Leko"
"2350",420,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-637,3412,222,859,"Jonathan Leko"
"2351",420,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-363,3164,333,696,"Jonathan Leko"
"2352",420,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-346,2843,118,464,"Jonathan Leko"
"2353",420,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-240,2640,128,368,"Jonathan Leko"
"2354",421,5,9,1,TRUE,"2020-09-13T13:00:00Z",0,3,1,22,0,0,0,2,0,0,0,0,0,0,0,3,"4.6","0.5","20.0","2.5",50,0,2162,0,0,"Kyle Edwards"
"2355",421,12,7,1,FALSE,"2020-09-19T11:30:00Z",5,2,2,19,0,0,0,0,0,0,0,0,0,0,0,3,"0.2","0.0","0.0","0.0",50,-263,2409,155,418,"Kyle Edwards"
"2356",421,27,5,0,TRUE,"2020-09-26T16:30:00Z",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-346,2283,99,445,"Kyle Edwards"
"2357",421,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,45,0,0,0,1,0,0,0,0,0,0,0,1,"1.0","0.2","17.0","1.8",49,-226,2171,84,310,"Kyle Edwards"
"2358",421,48,4,0,TRUE,"2020-10-19T16:30:00Z",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-178,2071,50,228,"Kyle Edwards"
"2359",422,5,9,2,TRUE,"2020-09-13T13:00:00Z",0,3,1,68,0,0,0,1,0,0,0,0,0,0,0,6,"6.2","11.5","12.0","3.0",45,0,5791,0,0,"Darnell Furlong"
"2360",422,12,7,0,FALSE,"2020-09-19T11:30:00Z",5,2,2,90,0,0,0,5,0,0,0,0,0,0,0,5,"6.6","9.2","2.0","1.8",45,146,8033,1199,1053,"Darnell Furlong"
"2361",422,27,5,3,TRUE,"2020-09-26T16:30:00Z",3,3,3,90,0,1,0,3,0,0,0,1,0,0,0,20,"30.6","18.8","4.0","5.3",45,-644,8001,790,1434,"Darnell Furlong"
"2362",422,37,16,0,FALSE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,43,8633,992,949,"Darnell Furlong"
"2363",422,48,4,7,TRUE,"2020-10-19T16:30:00Z",0,0,5,90,0,0,1,0,0,0,0,0,0,0,1,26,"20.6","15.3","21.0","5.7",45,-464,8560,573,1037,"Darnell Furlong"
"2364",423,5,9,0,TRUE,"2020-09-13T13:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,1682,0,0,"Sam Field"
"2365",423,12,7,1,FALSE,"2020-09-19T11:30:00Z",5,2,2,15,0,0,0,0,0,0,0,0,0,0,0,6,"5.2","0.1","0.0","0.5",50,-353,1693,42,395,"Sam Field"
"2366",423,27,5,1,TRUE,"2020-09-26T16:30:00Z",3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,3,"1.0","0.0","0.0","0.1",49,-135,1778,201,336,"Sam Field"
"2367",423,37,16,1,FALSE,"2020-10-04T11:00:00Z",2,0,4,45,0,0,0,1,0,0,0,0,0,0,0,7,"13.8","0.4","0.0","1.4",49,-150,1704,53,203,"Sam Field"
